"Trait","Trait.short","N","Nz","Prev","MS.Mdl","VE_ID","CI_ID","MS.CI_ID","LogL_ID","Pv_ID","FDR_ID","SW_PV_ID","SW_FDR_ID","VE_COHOUSING.ID_DMP","CI_COHOUSING.ID_DMP","MS.CI_COHOUSING.ID_DMP","LogL_COHOUSING.ID_DMP","Pv_COHOUSING.ID_DMP","FDR_COHOUSING.ID_DMP","SW_PV_COHOUSING.ID_DMP","SW_FDR_COHOUSING.ID_DMP","VE_famID","CI_famID","MS.CI_famID","LogL_famID","Pv_famID","FDR_famID","SW_PV_famID","SW_FDR_famID","VE_Residual","CI_Residual","MS.CI_Residual","LogL_Residual","Est_Age","SE_Age","P.Chisq_Age","Est_Sex","SE_Sex","P.Chisq_Sex","Est_META.DNA.postclean.reads","SE_META.DNA.postclean.reads","P.Chisq_META.DNA.postclean.reads","Est_META.POOP.Freq","SE_META.POOP.Freq","P.Chisq_META.POOP.Freq"
"PWY_HEME.BIOSYNTHESIS.II..heme.biosynthesis.I..aerobic.","aerobic",3571,2101,74.4,"no.family.ID",0.0553008874971227,NA,"0-0.18",-8201.348058424,0.414635218953712,1,0.125638904899135,1,0.0148105297353561,NA,"0-0.07",-8201.13848921388,0.619669597096241,1,0.206270893371758,1,6.6558458276549e-10,NA,NA,-8201.01532307985,1,1,0.343522766570605,1,0.929888582101937,NA,"0.81-1.00",-8201.01532310357,-0.0149197791908145,0.00243291064975658,8.65188532104542e-10,0.163658130838748,0.0807894459602526,0.0427917925021084,0.444673223739185,0.273079125763555,0.103446945488188,0.247816237825104,0.0711118843593627,0.000492361567282531
"PWY.6285..superpathway.of.fatty.acids.biosynthesis..E..coli.","coli",3571,6051,26.27,"full.model",0.0514775833173983,"0-0.17","0-0.17",-8415.80973365244,0.422864312004449,1,0.137808069164265,1,0.0448572787725571,"0-0.1","0-0.1",-8416.50298852914,0.154337263090058,1,0.0343377521613833,1,0,"0-0.04","0-0.04",-8415.48856309327,0.999946345554881,1,1,1,0.903665137910045,"0.79-1.00","0.79-1.00",-8415.48856309101,-0.0034389475243073,0.00260464348908005,0.186730169850344,0.027999192446457,0.0851589560895968,0.74231638134162,-0.131677586818082,0.290208312430751,0.650019775351551,0.02528971399543,0.075573297058641,0.73789800624632
"PWY_NAD.BIOSYNTHESIS.II..NAD.salvage.pathway.II","II",3571,4288,47.75,"no.family.ID",0.0544046400871959,NA,"0-0.17",-7666.64622020311,0.424637765897602,1,0.128442363112392,1,0.0395109870832181,NA,"0-0.1",-7667.10536093145,0.212292148593442,1,0.0499533141210375,1,0,NA,NA,-7666.32749804502,1,1,1,1,0.906084372829586,NA,"0.78-1.00",-7666.3274980459,0.0170845133609577,0.0021090308936812,5.46679652578738e-16,0.0136557047907452,0.0691354488340072,0.843419829126966,-0.123152101723031,0.23526615039904,0.600655118367304,-0.00307526186691793,0.0612656457886018,0.959966569631767
"PWY.5088..L.glutamate.degradation.VIII..to.propanoate.","propanoate",3571,6351,22.61,"full.model",0.0570942446942451,"0-0.2","0-0.2",-7272.1926663213,0.431921559189271,1,0.120180403458213,1,0,"0-0.03","0-0.03",-7271.88384085965,0.999986219116223,1,1,1,0.0163632213388404,"0-0.05","0-0.05",-7272.27463287918,0.376657121672075,1,0.0799337175792507,1,0.926542533966915,"0.8-0.99","0.8-0.99",-7271.8838408595,0.00304910880695639,0.00187557409638937,0.104014851970682,-0.173829701682061,0.0622788751567307,0.00525210757483215,0.972557861721384,0.210579763462951,3.86566220535633e-06,-0.223716599453232,0.0548422150335956,4.51759356939691e-05
"PWY0.1297..superpathway.of.purine.deoxyribonucleosides.degradation","degradation",3571,20,99.76,"no.family.ID",0.048538755017723,NA,"0-0.17",-4094.51224397678,0.440471888530186,1,0.147764841498559,1,0.0461537697397577,NA,"0-0.1",-4095.46483404956,0.113829465933373,1,0.0311512968299712,1,0,NA,NA,-4094.21471761469,1,1,1,1,0.905307475242519,NA,"0.79-0.98",-4094.21471761791,-0.000427248187107538,0.000776749011945337,0.582287381567269,-0.0958526267297752,0.0253831000074175,0.000159214867932004,-0.197032099093313,0.0865304606745999,0.0227846797131046,0.0324397738061045,0.0225333102994226,0.149970294600865
"HSERMETANA.PWY..L.methionine.biosynthesis.III","III",3571,2,99.98,"cohousing.only",0.0541855694356425,NA,NA,-4823.68284579057,0.444702163723449,1,0.129127089337176,1,0.0602307039367747,NA,"0-0.12",-4825.14970319711,0.0607117338950615,1,0.00997319884726225,1,0,NA,NA,-4823.39078609153,1,1,1,1,0.885583726627583,NA,"0.89-0.99",-4823.39078609222,-0.00573187584587714,0.000956652732545332,2.07792726310399e-09,-0.149000484706986,0.0310241508904422,1.56520288372929e-06,0.126339806265229,0.106165082448699,0.234033959839157,-0.112952139428273,0.027648029270159,4.40086216039536e-05
"PWY.7237..myo...chiro..and.scillo.inositol.degradation","degradation",3571,317,96.14,"no.cohousing",0.0595289439576459,NA,"0-0.2",-6887.95523332179,0.448539839766583,1,0.113149567723343,1,0.0438359621112204,NA,NA,-6888.45329480078,0.210139936379626,1,0.0369190201729107,1,0.00138655251299255,NA,"0-0.06",-6887.66990885578,0.951561438662889,1,0.275258501440922,1,0.895248541418141,NA,"0.81-1",-6887.6680638131,0.000230232860905306,0.00169896327412578,0.892205704536057,-0.0519717898261538,0.0555147297532096,0.349180424886975,0.533278946095109,0.189211311393028,0.00482590453156607,-0.123589071385298,0.0492742403634022,0.0121351992478998
"POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I","I",3571,44,99.46,"full.model",0.0592451608188023,"0-0.21","0-0.21",-5341.53800160307,0.452305050208089,1,0.113931988472622,1,0.0385861563280791,"0-0.11","0-0.11",-5341.85581662468,0.273221946715029,1,0.053214121037464,1,0.0181157343767281,"0-0.07","0-0.07",-5341.51655334664,0.470001460883691,1,0.0669066282420749,1,0.884052948476391,"0.75-1.02","0.75-1.02",-5341.2555670737,0.00388822440216425,0.00110456443896576,0.000431314743215087,-0.0319398065675343,0.0359111361200763,0.373781531023415,0.0474336538683639,0.122759889134523,0.699205078453863,-0.0407353405058461,0.0319736336932987,0.202653095036945
"PWY_GLYOXYLATE.BYPASS..glyoxylate.cycle","cycle",3571,3346,59.23,"no.family.ID",0.0511692709570023,NA,"0-0.19",-7547.83898442154,0.453209402004299,1,0.138818731988473,1,0.0399461180768579,NA,"0-0.1",-7548.49860011011,0.170124688642296,1,0.0485,1,0,NA,NA,-7547.55767800239,1,1,1,1,0.90888461096614,NA,"0.78-1.00",-7547.55767800258,0.0102871150702546,0.00203985939612324,4.58166951158826e-07,0.0714725179476617,0.0668657826409001,0.285116869222577,-0.0933105028671293,0.227565177089699,0.681777644330095,-0.0341835232957582,0.0592597501226911,0.564046074443247
"PWY.5173..superpathway.of.acetyl.CoA.biosynthesis","biosynthesis",3571,3971,51.61,"full.model",0.0450012291301851,"0-0.16","0-0.16",-7363.99254224371,0.491273977555691,1,0.16018674351585,1,0.0347782893049861,"0-0.09","0-0.09",-7364.48551949481,0.226979559907737,1,0.0683896253602305,1,0,"0-0.03","0-0.03",-7363.7556748356,1,1,1,1,0.920220481564829,"0.79-1.00","0.79-1.00",-7363.75567483562,0.0138483923289401,0.00193396512445984,8.03120886570013e-13,-0.0368115861422406,0.0635905592085993,0.562667140588194,0.503670568905228,0.216107687561558,0.0197720212517574,0.176919696072163,0.0562748144675086,0.00166739664358603
"POLYISOPRENSYN.PWY..polyisoprenoid.biosynthesis..E..coli.","coli",3571,5430,33.84,"full.model",0.0518602428732637,"0-0.19","0-0.19",-7188.96066968032,0.508823836173825,1,0.136549567723343,1,0.0232432742700514,"0-0.08","0-0.08",-7188.96543048102,0.504237425215462,1,0.135141498559078,1,0.00422803782550102,"0-0.05","0-0.05",-7188.75932518587,0.854141143834727,1,0.226724495677233,1,0.920668445031184,"0.79-1.00","0.79-1.00",-7188.7424271212,0.00997084367264133,0.00183833269713032,5.83283249027913e-08,0.0427158906737842,0.0606655802631309,0.481357611781986,-0.0672724731392072,0.205761626963535,0.743710447682013,0.0423495774884674,0.0535827303847963,0.429318310585846
"PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III","III",3571,2,99.98,"no.family.ID",0.0519517193896959,NA,"0-0.23",-4251.13872749365,0.511586305498753,1,0.136253025936599,1,0.0805571119216903,NA,"0.04-0.16",-4253.45740128496,0.0243691150506312,1,0.00145907780979827,0.35455590778098,0.0297806470963587,NA,NA,-4251.5984255869,0.245240128259283,1,0.0171262247838617,1,0.837710521592255,NA,"0.67-0.92",-4250.92331692699,-0.00413370582049944,0.000824436872626427,5.33169332368462e-07,-0.0321110698631765,0.0261016957025972,0.218611264707057,-0.0469309146743957,0.0904904890274786,0.604020076695243,-0.0367736642378438,0.023578170526095,0.118842908936524
"PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis","biosynthesis",3571,5619,31.53,"full.model",0.0485621507391915,"0-0.2","0-0.2",-7931.22133247693,0.525659721277071,1,0.147688472622478,1,0.0174950500043775,"0-0.08","0-0.08",-7931.15172636367,0.60768313999366,1,0.181438904899135,1,0.0125370650754009,"0-0.06","0-0.06",-7931.16814158952,0.586152578971759,1,0.115436887608069,1,0.92140573418103,"0.79-1.00","0.79-1.00",-7931.01994509487,0.0110405525304363,0.00226358037957507,1.07453467802514e-06,0.106903824482462,0.0746467753214765,0.152106857345402,-0.00166807874094944,0.253340831104313,0.994746505523315,0.0386818736605717,0.0659760954006674,0.557673025420333
"PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I","I",3571,5619,31.53,"full.model",0.0472847763371471,"0-0.19","0-0.19",-8188.63974396906,0.535387221637616,1,0.152059077809798,1,0.0185252417963562,"0-0.08","0-0.08",-8188.59614508413,0.585795480521052,1,0.172515850144092,1,0.0127222466006626,"0-0.06","0-0.06",-8188.60206066571,0.578423847444114,1,0.113491066282421,1,0.921467735265834,"0.79-1.00","0.79-1.00",-8188.4476658339,0.0113825967393666,0.00243339337934209,2.90161410798167e-06,0.113220282910959,0.0802026057568544,0.158044688140216,0.0317413166019423,0.272284452172357,0.907197558174881,0.0362568632261755,0.0709094321583058,0.609132409600766
"PWY.5675..nitrate.reduction.V..assimilatory.","assimilatory",3571,7623,7.12,"H2.only",0.045141382470284,NA,"0-0.19",-4752.14396518397,0.54404685452501,1,0.159685590778098,1,0,NA,NA,-4751.95991984256,1,1,1,1,0,NA,NA,-4751.95991984257,1,1,1,1,0.954858617529716,NA,"0.82-1.00",-4751.9599198436,0.00480981914503419,0.000921417314103078,1.78901359448685e-07,0.0116380241516147,0.0308608581442421,0.706089790651932,-0.0702684202822371,0.103881333460127,0.498767859417042,0.0642584301694273,0.0270518019333727,0.0175306794197225
"LACTOSECAT.PWY..lactose.and.galactose.degradation.I","I",3571,540,93.42,"full.model",0.045402317896851,"0-0.2","0-0.2",-7049.47542704148,0.553823950011012,1,0.158740345821326,1,0.0730573834915057,"0-0.14","0-0.14",-7051.33870270398,0.0434691689332405,1,0.0030821325648415,0.721219020172911,0.0236711507825573,"0-0.08","0-0.08",-7049.72968465693,0.354011308815672,1,0.0363910662824207,1,0.857869147829086,"0.72-1.00","0.72-1.00",-7049.30017149036,-0.0148874130199762,0.00179887878147086,1.27446071219859e-16,0.167236402899591,0.0573481376281549,0.00354367575641183,0.00101158443186515,0.198115216417389,0.995925986365152,-0.187478533093488,0.0516116575425877,0.000280705715082523
"GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose.","Glucose",3571,12,99.85,"no.cohousing",0.0411450241315192,NA,"0-0.18",-4684.84244343869,0.575225334243867,1,0.174747262247839,1,0,NA,NA,-4684.68543472801,0.999975484608965,1,1,1,0.016818161092443,NA,"0-0.06",-4684.97852661302,0.443898636648627,1,0.0763968299711816,1,0.942036814776038,NA,"0.83-1.00",-4684.68543472753,0.00280145787619945,0.000907940854322309,0.00203205429864641,0.014054688456755,0.030172960258633,0.641355733430128,-0.042019752230605,0.10202586418301,0.680446496432426,0.00776936168950645,0.0265704578411689,0.769976209928598
"GLYCOL.GLYOXDEG.PWY..superpathway.of.glycol.metabolism.and.degradation","degradation",3571,5555,32.31,"no.family.ID",0.033721514226685,NA,"0-0.17",-6656.14169158965,0.613036218869109,1,0.204601729106628,1,0.0494558091469384,NA,"0-0.11",-6657.1126704447,0.138213699386587,1,0.0241974063400576,1,0,NA,NA,-6656.01380297808,1,1,1,1,0.916822676626377,NA,"0.79-0.99",-6656.01380298002,0.0070085085973049,0.00159154838017189,1.0647961584283e-05,0.076333766836787,0.0519659042540171,0.141854433083306,-0.0804432183924888,0.177293521080305,0.650023865583033,0.0131968103942654,0.0461670444145555,0.774993661874955
"PWY.5850..superpathway.of.menaquinol.6.biosynthesis.I","I",3571,6461,21.27,"full.model",0.0402365647960126,"0-0.18","0-0.18",-7897.29750271984,0.616082122018978,1,0.178243804034582,1,0.0292328663007464,"0-0.09","0-0.09",-7897.52012137534,0.403911642455435,1,0.0963870317002882,1,0.00459279378219141,"0-0.05","0-0.05",-7897.18667215129,0.863055200327811,1,0.220780979827089,1,0.92593777512105,"0.79-1.00","0.79-1.00",-7897.17179638273,0.0123578079271478,0.00224395075894764,3.64657664801647e-08,0.072638124118514,0.0738589977464268,0.325376069356734,0.042219231113264,0.250927145520397,0.866384290810049,-0.0254546462918334,0.0653429582457202,0.696865970488476
"DAPLYSINESYN.PWY..L.lysine.biosynthesis.I","I",3571,11,99.87,"no.family.ID",0.0362513839409443,NA,"0-0.17",-4518.45862215193,0.619289475029167,1,0.194084438040346,1,0.0951614849763339,NA,"0.03-0.16",-4521.18664131538,0.0169368503382803,1,0.00028328530259366,0.0719544668587896,4.36291908356763e-09,NA,NA,-4518.33518820349,1,1,0.318799711815562,1,0.868587126719803,NA,"0.72-0.96",-4518.33518841591,-0.00364376294900296,0.000885437477370421,3.86823683135497e-05,-0.0667288223868864,0.0282280965899192,0.0180829584586321,0.158259877983027,0.0974884065866046,0.104510063424911,-0.10849939129762,0.0253913010789548,1.92779989446552e-05
"PWY.5860..superpathway.of.demethylmenaquinol.6.biosynthesis.I","I",3571,6461,21.27,"no.family.ID",0.0395549991944754,NA,"0-0.18",-7654.9585792499,0.622422623054927,1,0.180898270893372,1,0.0268400161868904,NA,"0-0.09",-7655.12987539319,0.444332062950392,1,0.110744956772334,1,0.00524856430248925,NA,NA,-7654.85702596765,0.842716129284989,1,0.210522190201729,1,0.928356420316145,NA,"0.79-1",-7654.83734063284,0.0118594856643301,0.00209556255690171,1.51962722692317e-08,0.067666411127113,0.0690432841278182,0.327057574131095,0.0129186476849082,0.234453828756417,0.956057974780135,-0.0187050702751714,0.0610533034228054,0.759320831228745
"PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.","coli",3571,1532,81.33,"full.model",0.031866353832061,"0-0.16","0-0.16",-8188.09654454954,0.629444153082743,1,0.212487319884726,1,0.0515847923554697,"0-0.11","0-0.11",-8189.21935195352,0.1154174054223,1,0.0204723342939481,1,0,"0-0.05","0-0.05",-8187.98013690993,0.999987358614097,1,1,1,0.916548853812469,"0.78-1.00","0.78-1.00",-8187.98013690981,-0.0181386153144854,0.00244531655988401,1.19175086142228e-13,0.0860809952653525,0.0797622662608103,0.280489876754602,0.254204000190472,0.272280383387877,0.350504514811838,-0.15515721982493,0.0709014252084962,0.0286440291430517
"PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis","biosynthesis",3571,177,97.84,"full.model",0.0382171859550912,"0-1.00","0-0.18",-6549.26349380814,0.63096777842052,1,0.186199711815562,1,0.0859193448002725,"0.02-0.15","0.02-0.15",-6552.04631556443,0.0160590752617256,1,0.000809510086455331,0.199948991354467,0.00492339253990367,"0-0.05","0-0.05",-6549.16874887438,0.839035343838888,1,0.215659077809798,1,0.870940076704733,"0.73-0.95","0.73-0.95",-6549.1481184749,-0.00385061653196899,0.00156189472693425,0.0136879628225484,-0.0729449281419517,0.0499117732526852,0.143884475819229,-0.162276224013955,0.172176490024528,0.345937061350525,0.0628970274986813,0.0448449477849505,0.160752760813094
"METSYN.PWY..L.homoserine.and.L.methionine.biosynthesis","biosynthesis",3571,2,99.98,"full.model",0.0337981537071605,"0-0.18","0-0.18",-4004.95956063993,0.643688261155796,1,0.204264841498559,1,0.0592001796472573,"0-0.13","0-0.13",-4006.28658543623,0.0903570691881075,1,0.0108951008645533,1,0.0157398790892207,"0-1.00","0-1.00",-4005.04286179705,0.537307358359755,1,0.0851198847262248,1,0.891261787556361,"0.76-1.00","0.76-1.00",-4004.85258523133,-0.00422081029807816,0.000762383696809426,3.08869419867148e-08,-0.0430125925038365,0.0245835450595091,0.0801787762822485,-0.202418565945089,0.0844393899465072,0.0165206575402834,-0.0513618908602246,0.0219924295844373,0.0195207052602899
"PWY.5971..palmitate.biosynthesis.II..bacteria.and.plants.","plants",3571,1532,81.33,"full.model",0.0327925751825613,"0-0.16","0-0.16",-8485.22719630268,0.653091330920263,1,0.208533717579251,1,0.0502361018980947,"0-0.11","0-0.11",-8486.15137531835,0.152167910729581,1,0.0227838616714697,1,0,"0-0.05","0-0.05",-8485.12618385268,0.999891681475555,1,1,1,0.916971322919344,"0.79-1.00","0.79-1.00",-8485.12618384347,-0.0161384346622644,0.0026566733525682,1.24236906891377e-09,0.0717379612461935,0.0867128461368574,0.408064275379965,0.305328157971209,0.295901269910916,0.302138540217882,-0.146263062920248,0.0770522741052709,0.0576655775073525
"UBISYN.PWY..superpathway.of.ubiquinol.8.biosynthesis..prokaryotic.","prokaryotic",3571,5867,28.51,"full.model",0.0302948044145708,"0-0.17","0-0.17",-7215.51273540679,0.661764137887686,1,0.21942507204611,1,0.029665874698198,"0-0.09","0-0.09",-7215.92665963338,0.312700261426603,1,0.0939386167146974,1,0,"0-0.03","0-0.03",-7215.41704155047,1,1,1,1,0.940039320887231,"0.81-1.00","0.81-1.00",-7215.41704155075,0.00979837366907749,0.00185071971651016,1.19434923958007e-07,0.0851635804507008,0.061074921237873,0.163193338247077,-0.0210037249772379,0.207251626971205,0.919277327379434,0.0280001685953185,0.0539665375873326,0.603870121523823
"SULFATE.CYS.PWY..superpathway.of.sulfate.assimilation.and.cysteine.biosynthesis","biosynthesis",3571,173,97.89,"full.model",0.0335327333116675,"0-0.18","0-0.18",-5512.77411742418,0.682428755161243,1,0.205370028818444,1,0.0696355715033068,"0-0.14","0-0.14",-5514.3795948445,0.0660577760607454,1,0.00426368876080692,0.955066282420749,0.0136357605704182,"0-0.06","0-0.06",-5512.82867086926,0.598996847759157,1,0.104262536023055,1,0.883195934614608,"0.73-0.82","0.73-0.82",-5512.69041510026,0.00151020613716784,0.00116553711815689,0.195073038067566,-0.0468559811949796,0.0374176504446026,0.210481425748431,0.0291635173049576,0.128808423785672,0.820882538448724,-0.102640323152554,0.033549363396978,0.00221794039158088
"HISDEG.PWY..L.histidine.degradation.I","I",3571,11,99.87,"full.model",0.0336460456156999,"0-0.2","0-0.2",-5305.54980410924,0.698254607945182,1,0.204912968299712,1,0.0975652957994172,"0.02-0.17","0.02-0.17",-5308.51847909943,0.0136130496634559,1,0.000206628242074928,0.0531034582132565,0.0174610251296069,"0-0.08","0-0.08",-5305.63964078697,0.565678340819146,1,0.0715907780979827,1,0.851327633455276,"0.7-0.93","0.7-0.93",-5305.47465713457,0.00219042737204628,0.00110858950489979,0.0481696430532071,-0.0335575717834534,0.0350177599534581,0.337910749192751,0.215888894206698,0.121555844862542,0.0757251699372587,-0.161980311932132,0.0316686279908143,3.1398879442469e-07
"RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants.","plants",3571,70,99.15,"no.family.ID",0.0359761984769604,NA,"0-0.18",-5379.73233958837,0.705985011179896,1,0.195222766570605,1,0.0644873769516291,NA,"0-0.13",-5380.8355364978,0.125386388040162,1,0.00683112391930836,1,2.58164216965434e-05,NA,NA,-5379.66118374666,0.997641573558047,1,0.299518155619597,1,0.899510608149714,NA,"0.75-1.00",-5379.66117937813,-0.0105490471567554,0.00111796817396286,3.87614572691403e-21,-0.0897409704819056,0.0362122064391762,0.0132048325628743,0.0853431291101983,0.124048357046545,0.491463647855614,-0.00727707722882346,0.0323037265030593,0.821768832840615
"HOMOSER.METSYN.PWY..L.methionine.biosynthesis.I","I",3571,2,99.98,"full.model",0.0269083756768426,"0-0.17","0-0.17",-4068.45899840701,0.709421870808688,1,0.234460806916427,1,0.061250024986205,"0-0.13","0-0.13",-4069.93655955165,0.0785825116059482,1,0.00911729106628242,1,0.0150574924294656,"0-0.07","0-0.07",-4068.56953336491,0.548547888257335,1,0.0909720461095101,1,0.896784106907487,"0.77-0.97","0.77-0.97",-4068.38957086197,-0.00403659326764912,0.000776064648646615,1.9783321012552e-07,-0.0433244386099934,0.0250152991890287,0.0832882226986611,-0.220354123774919,0.0859512022131868,0.0103559451760707,-0.0501589241434334,0.0223856657882564,0.0250473591825077
"PWY.5656..mannosylglycerate.biosynthesis.I","I",3571,6717,18.16,"no.family.ID",0.0249566303447719,NA,"0-0.16",-6132.61883645475,0.710892093149144,1,0.243331123919308,1,0.0192264067301924,NA,"0-0.08",-6132.7496927196,0.527554386973195,1,0.166548414985591,1,0,NA,NA,-6132.5501426868,1,1,1,1,0.955816962925036,NA,"0.83-1",-6132.55014268702,0.00454510610688585,0.00136195814850576,0.000846316388684911,0.0174341072229408,0.0452120037760553,0.699787058754582,-0.335226501691828,0.152979681260865,0.0284290850012355,-0.0091599726353388,0.0398344435447409,0.818129796811615
"PWY_GLYCOLYSIS.TCA.GLYOX.BYPASS..superpathway.of.glycolysis..pyruvate.dehydrogenase..TCA..and.glyoxylate.bypass","bypass",3571,4333,47.2,"full.model",0.0257311634933252,"0-0.15","0-0.15",-8137.61239358798,0.714053597192098,1,0.239774063400576,1,0.0393837611787958,"0-0.1","0-0.1",-8138.45208767632,0.178071006283318,1,0.0504121037463977,1,0,"0-0.02","0-0.02",-8137.5452627114,1,1,1,1,0.934885075327879,"0.81-1.00","0.81-1.00",-8137.54526271248,0.00950884237264322,0.00240186080666082,7.52805794785072e-05,0.102648058979376,0.0788794123526273,0.19314589875406,0.0168088435887294,0.26837036810714,0.950058743902996,-0.0579731925694852,0.0698806727475114,0.406763467691211
"GLUCOSE1PMETAB.PWY..glucose.and.glucose.1.phosphate.degradation","degradation",3571,4211,48.69,"full.model",0.0267737936892218,"0-0.16","0-0.16",-7744.23649655233,0.717711481474016,1,0.235066570605187,1,0.035919368920304,"0-0.09","0-0.09",-7744.76024071814,0.277725937830763,1,0.0634193083573487,1,0.00190941511264801,"0-0.05","0-0.05",-7744.175207289,0.92821007496259,1,0.266131988472622,1,0.935397422277826,"0.81-1.00","0.81-1.00",-7744.1711485477,0.00450541360840032,0.00215044376616809,0.0361613239163547,0.10204851769772,0.0706824850790631,0.148806604627489,-0.117944023627995,0.240380567697213,0.623670195979831,0.0655746661514572,0.0625933793115704,0.294809373726005
"SO4ASSIM.PWY..sulfate.reduction.I..assimilatory.","assimilatory",3571,168,97.95,"no.family.ID",0.0263951258005039,NA,"0-0.21",-5865.07528062813,0.74259211352808,1,0.236767146974063,1,0.0704025077529897,NA,"0.04-0.15",-5866.86862888922,0.0545902454230783,1,0.00396628242074928,0.900346109510087,0.0292917296459466,NA,NA,-5865.71768878753,0.237953409940374,1,0.0182815561959654,1,0.87391063680056,NA,"0.7-0.93",-5865.02134990694,-0.000372163427331409,0.00129058730405962,0.773065446993904,-0.053113542739119,0.0411321567593698,0.196603136575228,-0.0826596968959562,0.142187185436552,0.561008490483356,-0.0621369400021923,0.0370412668989389,0.0934436165635161
"PWY_TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA","TCA",3571,4300,47.61,"full.model",0.0227898383450885,"0-0.16","0-0.16",-7777.59938340336,0.747860594057816,1,0.253484149855908,1,0.0465667560917562,"0-0.1","0-0.1",-7778.81203945124,0.111795850322172,1,0.0301962536023055,1,0,"0-0.02","0-0.02",-7777.5477146172,1,1,1,1,0.930643405563155,"0.8-1.00","0.8-1.00",-7777.54771461732,0.00962619884916646,0.00217547994533937,9.65038899483093e-06,0.102047780068698,0.0711875852384594,0.151713488043339,-0.111740813674729,0.24266770691356,0.645180039610182,-0.0518797842650746,0.0631879120772592,0.411623656254801
"PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline.","citrulline",3571,137,98.33,"full.model",0.0210568739950265,"0-0.14","0-0.14",-6125.30526285972,0.754720548688867,1,0.261831988472622,1,0.117371261319262,"0.05-0.17","0.05-0.17",-6130.9226077376,0.000761706375430478,0.204137308615368,1.78674351585014e-05,0.00480634005763689,0.000395390880181782,"0-0.05","0-0.05",-6125.25661368616,0.985984942753681,1,0.292965129682997,1,0.861176473805529,"0.75-0.92","0.75-0.92",-6125.25645940095,0.00306453706688866,0.00139545307195811,0.0280856801503982,-0.0452058762158681,0.0440054217311844,0.304288780707941,-0.0377524952301346,0.152869537430134,0.804940019792221,-0.0970842588311206,0.0398195938716374,0.0147645791836387
"MET.SAM.PWY..superpathway.of.S.adenosyl.L.methionine.biosynthesis","biosynthesis",3571,2,99.98,"full.model",0.0221159918867182,"0-0.16","0-0.16",-4102.61206873202,0.758839127874763,1,0.25671181556196,1,0.0588111306663724,"0-0.13","0-0.13",-4103.9817866918,0.0923061427135049,1,0.0112458213256484,1,0.0216698728320869,"0-0.07","0-0.07",-4102.91419442621,0.403286892159723,1,0.0456317002881844,1,0.897403004614822,"0.77-1.00","0.77-1.00",-4102.56494252012,-0.00375034011843238,0.000783989611634862,1.72131346031261e-06,-0.0346659954498218,0.0252315300245863,0.169467852318816,-0.226745050594186,0.0867839157208051,0.00898158409516964,-0.0478691504486544,0.022603780709685,0.0341962689360068
"PWY.6628..superpathway.of.L.phenylalanine.biosynthesis","biosynthesis",3571,4081,50.27,"full.model",0.018641841322358,"0-0.15","0-0.15",-8619.61805197084,0.780844908659111,1,0.273484438040346,1,0.0617206262636472,"0-0.12","0-0.12",-8621.69021600041,0.0399093704271823,1,0.00873515850144092,1,0,"0-0.03","0-0.03",-8619.57934930309,1,1,1,1,0.919637532413995,"0.8-1.00","0.8-1.00",-8619.5793493034,0.0173208222514731,0.00276478229701897,3.7329198715593e-10,-0.0032381080037634,0.0897753988834575,0.971227348278222,-0.240580460811072,0.307273814333297,0.433655656454583,-0.092421185708783,0.080012064609412,0.248053316975887
"AST.PWY..L.arginine.degradation.II..AST.pathway.","pathway",3571,5788,29.47,"full.model",0.0199847275519449,"0-0.16","0-0.16",-6618.33015307592,0.79601394555226,1,0.266948414985591,1,0.0132208118843487,"0-0.07","0-0.07",-6618.37333842211,0.695498059877564,1,0.221777233429395,1,0.00462672009137408,"0-0.04","0-0.04",-6618.32080978517,0.826331249654986,1,0.220216714697406,1,0.962167740472332,"0.83-1.00","0.83-1.00",-6618.29673957132,0.00817516447521189,0.00155902165838347,1.57320927817163e-07,0.0899896887214454,0.0518212645894746,0.0824684324587862,-0.159823087760417,0.175268257987929,0.361833486976909,0.0393995181679268,0.0456392172279708,0.3879823969198
"PWY.5347..superpathway.of.L.methionine.biosynthesis..transsulfuration.","transsulfuration",3571,2,99.98,"full.model",0.0191327904936696,"0-0.16","0-0.16",-3845.83325656699,0.797351490446081,1,0.271072622478386,1,0.0568104427083656,"0-0.12","0-0.12",-3847.12732213312,0.103285460822792,1,0.0133559077809798,1,0.0167175196164147,"0-0.07","0-0.07",-3846.02048024418,0.506938423987368,1,0.0771648414985591,1,0.90733924718155,"0.78-0.97","0.78-0.97",-3845.80028954079,-0.00429268836345199,0.000728255526295214,3.75860838366467e-09,-0.0384173158020721,0.0235204640710877,0.102393924678682,-0.207653927199952,0.0807511953019757,0.010125094534062,-0.036922673611912,0.0210307626745042,0.079148066301296
